headline,author,time,content
〈統一展望〉統一中控掌握對的產品及市場 拚每年營收成長8-12%爲目標,鉅亨網記者張欽發 台北,2023-03-17T10:42:46.000Z,"統一 (1216-TW)、統一實 (9907-TW)、統一中控及大統益(1232-TW) 今(17) 日舉行法說會，由董事長羅智先主持，羅智先對在中國大陸市場生產飲品及方便麵的統一中控訂下每年營收成長 8-12% 爲目標，對於市場傳出 5 年內統一中控將達成 500 億元人民幣營收目標，羅智先指出，達成此一目標越早越好。
統一中控 2022 年營收再創新高，達人民幣 282.57 億元，年增 12%。而飲品業務營收為人民幣 164.01 億元，年增 11.3%，方便麵食品業務營收人民幣 110.01 億元，成長 15.6%。
羅智先表示，統一中控在中國綠茶飲料經營 20 年，從 2016 首次突破 20 億人民幣，今年可望翻倍達 40 億人民幣。而綠茶產品營收今年可望翻倍，都證明這個產品是對，市場是對的，而接下來就是人的管理，中國市場很大的挑戰是人性管理，就像之前所說將鐵杵磨成繡花針，做好人才培育，而不是一直換鐵杵。
統一中控訂出人民幣 500 億元年營收目標，羅智先表示，主要考慮到 500 億人民幣營收規模可讓組織規模充分發揮，而希望達成時間越快越好。
同時，統一中控對於中國大陸的市場經營，除了在個人消費者之外，也切入家庭及餐飲供應鏈市場，此爲兩大重大突破，羅智先指出，統一中控在中國餐飲通路有是很大的突破，過去經營約 40 年，但都沒看到現在中國經營的成績，目前看到的亮點在於切入餐飲動供應鏈系統之後，將進一步帶動並有利於更多產品項的切入。
更多鉅亨報導•統一大力耕耘烘焙分眾市場版圖 尋求再進一步擴張•統一實去年EPS 1.42元 擬超額配發每股現金股利1.48元"
鉅亨速報 - Factset 最新調查：統一(1216-TW)目標價調升至72.5元，幅度約3.57%,鉅亨網新聞中心,2023-03-18T09:10:19.000Z,"根據FactSet最新調查，共6位分析師，對統一(1216-TW)提出目標價估值：中位數由70元上修至72.5元，調升幅度3.57%。其中最高估值80元，最低估值68元。
綜合評級 - 共有6位分析師給予統一(1216-TW)評價：積極樂觀2位、保持中立6位、保守悲觀0位。
統一(1216-TW)今(17日)收盤價為68.7元。近5日股價上漲0.44%，相關食品類指數近5日下跌0.21%，台灣加權指數下跌0.47%，股價波動與大盤表現同步。
最新相關新聞
〈統一展望〉統一中控掌握對的產品及市場 拚每年營收成長8-12%爲目標
〈統一展望〉羅智先：統一底氣足 希望今年營運重回成長軌道
統一去年獲利衰退EPS 3.02元 擬超額配發達3.15元股息創5年新高
電金跌勢有限 台股無懼「鷹」霾小跌39點收15818點
〈焦點股〉統一實去年股利大方送創25年新高 股價放量漲5%
資料來源：Factset，數據僅供參考，不作為投資建議。
更多鉅亨報導"
《台北股市》投信22日買超股：台泥、東元、統一,時報資訊,2023-03-23T01:09:22.000Z,"【時報-台北電】台股22日加權指數收15760.46點，漲247.01點或1.59%，總成交值2471.14億元。三大法人買超276.14億元，其中外資買超262.53億元，投信、自營商分別買超2.02億元及買超11.52億元。
投信買超前十大個股，依類別分，5檔電子股、5檔傳產股；依股價分，3檔百元股、3檔中價位股及4檔銅板股；買超張數方面，榜首為台泥(1101)，買超3907張，東元(1504)、統一(1216)名列二、三名，分別買超2838張及買超1857張。第四及第五名為緯創(3231)、新光鋼(2031)，其他依序為廣達(2382)、中華(2204)、欣興(3037)、智邦(2345)及南電(8046)。
●投信22日買超前十名：
1.台泥(1101)收37.20元，漲0.15元或0.40%，投信買超3907張。
2.東元(1504)收37.90元，漲1.65元或4.55%，投信買超2838張。
3.統一(1216)收69.60元，漲0.30元或0.43%，投信買超1857張。
4.緯創(3231)收38.20元，漲0.65元或1.73%，投信買超1577張。
5.新光鋼(2031)收47.70元，漲0.20元或0.42%，投信買超1500張。
6.廣達(2382)收85.00元，漲1.20元或1.43%，投信買超987張。
7.中華(2204)收61.90元，漲0.30元或0.49%，投信買超843張。
8.欣興(3037)收140.00元，漲1.50元或1.08%，投信買超453張。
9.智邦(2345)收309.50元，漲5.00元或1.64%，投信買超422張。
10.南電(8046)收275.50元，漲6.50元或2.42%，投信買超414張。
●前三大個股近五日籌碼：
1.台泥(1101)三大法人累計買超5397張，其中外資買超3278張、投信買超2040張、自營商買超78張；融資增940張、融券減166張，券資比2.90%。
2.東元(1504)三大法人累計買超5527張，其中外資買超356張、投信買超2670張、自營商買超2500張；融資減15張、融券減82張，券資比0.00%。
3.統一(1216)三大法人累計買超3199張，其中外資買超2664張、投信買超474張、自營商買超60張；融資增17張、融券增4張，券資比1.92%。(編輯：財經內容中心)"
食品股股利王由德麥接手 統一、環泰及天仁都超額配發,鉅亨網記者張欽發 台北,2023-03-31T01:15:28.000Z,"上市櫃食品股去年股利陸續出爐，目前股利王由烘焙、餐飲原料供應商德麥 (1264-TW) 以每股 12 元現金股息、登上冠軍寶座，而統一 (1216-TW)、環泰 (4207-TW) 及天仁 (1233-TW) 現金股利均寫下超過去年盈餘的超額配發率。
同時，德麥已連續 3 年，每股配發 12 元股息，天仁爲連續 3 年超額配發股利。
果糖廠環泰去年獲利下滑，稅後純益 1.39 億元，每股純益 0.79 元，董事會決議擬配發每股配發 0.35 元現金及 0.65 元，合計 1 元。
統一 2022 年稅後純益 171.68 億元，年減 13.64%，每股純益 3.02 元，統一對去年股利擬大方配發每股 3.15 元現金股利創 5 年新高
由茶葉、茶具銷售跨入餐飲業的天仁去 (2022) 年稅後純益爲 5123 萬元，年增 18.78%，每股純益爲 0.57 元，擬對去年股利超額配發每股 0.85 元現金股利，盈餘配發率 149%，這是天仁連續三年對股利超額配發。
德麥看好餐飲市場的商機，2023 年也成立專賣部門，預估將成為營運成長動能之一。
德麥客戶有烘焙、餐飲、飯店、冰品，德麥總經理吳文欽指出，公司看好餐飲業產值是烘焙業的 5-10 倍，2023 年新設餐飲事業部，從原本供應餐飲為烘焙點心，開始切入淋醬類和植物奶，增加餐飲深度和廣度。
更多鉅亨報導•統一大力耕耘烘焙分眾市場版圖 尋求再進一步擴張•統一超去年EPS 8.93元 擬配息逾100%"
統一集團併購家樂福案 公平會有條件通過,鉅亨網新聞中心,2023-05-05T09:35:35.000Z,"對於各界關切的統一 (1216-TW) 併購家樂福，公平會今 (5) 日表示，已於委員會議通過，不禁止其結合，但附加負擔，保障中小型供貨商的權益，並確保結合後「整體經濟利益」大於「限制競爭之不利益」。
公平會指出，考量統一企業公司併購家樂福公司案，對於民生消費、供貨商及其他流通同業影響重大，受理後就著手進行審查程序，除詢問零售通路同業之關切面向外，並邀集上游供貨商所屬相關公 (協) 會、學者專家、產業主管機關及消費者保護主管機關充分討論，以廣納各界意見。
統一企業表示其與家福公司結合未改變既有市場結構，且可穩定家福公司之經營，維持企業文化，保障員工及消費者權益，該公司並提出多項承諾以促進整體經濟利益。但供貨商、零售通路同業及各界對於本案仍有相關疑慮，如結合後參與結合事業的零售通路更為完整，市場將更趨集中、統一企業公司在上游食品製造產業的重要地位會影響下游其他零售通路同業之經營，及中小型的供貨商是否在交易上處於更不利的地位等。
公平會進一步表示，經過審議後決議不禁止其結合，但對參與結合事業附加負擔，為避免結合事業利用其通路商之優勢地位強推自有品牌或無正當理由對供貨商為差別待遇之行為，首先，規範家福公司給予統一企業公司的商業條件，相較於相當地位的供貨商，不得有明顯優待或為無正當理由之差別待遇行為。
第二，結合實施之次日起 3 年內，家福公司應維持平均月進貨金額低於 100 萬元之中小型供貨商設置專案，並確保此等專案之修改或替換，不會對中小型供貨商更為不利。
第三，結合實施之次日起 3 年內，家福公司無正當理由或未予合理通知時，不得終止或將任何中小型供貨商自供貨商名單中除名，倘有終止或除名情事應附理由，並允許該中小型供貨商向家福公司請求覆審。
此外，為避免結合事業線上線下全通路快速整合發展及通路集團之跨業經營策略，形成潛在性的買方力量集結，進而採取共同採購及行銷策略，或增加對供貨商之談判力量，甚至限制下游通路市場之競爭，公平會規範，結合實施之次日起 3 年內，家福公司與統一超商公司不得向個別供貨商協商「共同採購」，但若是供貨商自行提出者或其他非因家福公司、統一超商公司之原因所採行者，不在此限。
其次，結合實施之次日起 3 年內，家福公司股份總數至多 30% 得由統一超商公司持有或取得；家福公司之董事席次應維持超過三分之二不得由統一超商公司之董事或總經理擔任；擔任家福公司總經理及經理人者，應於任職前 2 年及任職期間無擔任統一超商公司之總經理或經理人情事。
第三、結合實施之次日起 3 年內，家福公司對於個別供貨商所取得之附加費用，不得任意提高。但基於新增服務所衍生之附加費用項目，不在此限，惟應由供貨商自由選擇及決定是否使用該項服務，且須事先取得供貨商之同意。 第四、結合實施之次日起 3 年內，家福公司對於年度供銷制度之變更，對於供貨商而言，不得更為不利。但基於合理商業考量、經供貨商同意或追求消費者福祉者不在此限。
最後，公平會要求，統一企業在結合實施之次年起 3 年內，於每年 6 月 1 日前，提供履行負擔及有益於整體經濟利益成果報告送交公平會備查。
更多鉅亨報導"
《食品股》統一Q1每股盈餘0.88元 擬發債150億元,時報資訊,2023-05-11T08:31:43.000Z,"【時報-台北電】統一(1216)公布112年第1季財務報告：營業收入1314.03億元，稅前淨利103.13億元，本期淨利77.07億元，歸屬於母公司業主淨利50.01億元，基本每股盈餘0.88元。
董事會決議發行無擔保普通公司債，不超過新臺幣150億元為原則，每張面額新臺幣壹佰萬元或其整倍數，得視市場狀況分次發行，發行價格依面額十足發行，發行期間以不超過10年為原則，發行利率依公司債市場狀況，採有利方式決定，並授權董事長核准，用以償還借款及強化財務結構、支應綠色及/或社會效益之投資計畫，或償還與上述計畫所需之借款。(編輯：龍彩霖)"
《食品股》小7助攻 統一Q1淨利年增18.1%,時報資訊,2023-05-11T09:21:41.000Z,"【時報記者王逸芯台北報導】統一(1216)第一季淨利50.01億元，年成長18.1%，單季EPS為0.88元。第一季獲利成長主要是因統一超商等便利商店及流通事業獲利亮眼以及認列權益法投資收益增加因素。
統一第一季合併營收1314.03億元，較去年同期成長5.8%；合併稅後淨利77.08億元，較去年同期成長19.6%；歸屬母公司本期淨利50.01億元，較去年同期成長18.1%，單季EPS為0.88元。
統一第一季獲利主要是因統一超商等便利商店及流通事業獲利亮眼以及認列權益法投資收益增加因素。統一超商第一季淨利28.21億元較去年同期增加6.50億元，成長30.0%，主要係台灣7-ELEVEN持續展店，以及菲律賓7-ELEVEN、悠旅生活(台灣星巴克)、統一生活(康是美)等獲利增長挹注，帶動第一季淨利相較去年同期成長。
另外， 統一中控本期淨利人民幣4.87億，較去年同期成長48.0%，主要是合肥統一配合政府徵收計畫處份部分土地及建物稅後利潤人民幣2.56億挹注，貢獻第一季淨利。"
統一首季EPS 0.88元，獲利成長來自轉投資統一超商及統一中控挹注,財訊快報,2023-05-12T00:17:54.000Z,"【財訊快報／記者劉居全報導】統一(1216)公布第一季合併營收1,314.03億元，年成長5.8%，合併稅後淨利77.08億元，年成長19.6%；歸屬母公司本期淨利50.01億元，年成長18.1%，每股盈餘(EPS)為0.88元。主要是統一超商(2912)等便利商店及流通事業獲利亮眼以及認列權益法投資收益增加因素。統一各主要轉投資個體獲利包含統一中控本期淨利人民幣4.87億元，年成長48.0%，主要是合肥統一配合政府徵收計畫處份部分土地及建物稅後利潤人民幣2.56億元挹注，導致本期淨利成長。統一超商本期淨利28.21億元，年成長30.0%，主要是台灣7-ELEVEN持續展店，以及菲律賓7-ELEVEN、悠旅生活（台灣星巴克）、統一生活（康是美）等獲利增長挹注，致本期淨利成長。統一實業本期淨利3.00億元，年衰退51.7%，主要係鐵產品的售價隨鋼鐵行情下滑並受需求疲弱銷量減少影響及毛利，導致本期淨利衰退。台灣神隆本期淨利0.42億元，年衰退45.6%，主要是新藥委託開發及製造業務營收及毛利減少，導致本期淨利衰退。"
【統一證券晨訊】有回測15300風險 操作上建議調節,中央社,2023-05-15T00:22:53.000Z,"日期：2023年 5月15日
※盤勢分析
廣達展望佳引領AI族群神救援，台股力守15500
美國生產者物價指數PPI 僅2.3% 優於預期，美股科技股反彈，納指再創新
高。然周五台股開盤仍壟罩在跌破季線後停損賣壓、MSCI 調降台股權重憂慮，
生技股因再生法案延宕導致早盤疲弱。所幸ODM大廠廣達第一季毛利率優於預期
，全年展望佳，外資調升評等漲停。加上緯創、創意納入MSCI被動資金挹注，投
資人瞬間清醒，資金再度湧入ODM、IC設計、綠能等中小型股。盤面下跌家數迅
速縮減，指數跌幅收斂，權值股僅台積電、鴻海第一季財報不佳、金融股賣壓較
大壓抑指數。盤面類股再顯活潑，電子零組件猛烈反彈：安鈦克、JPP KY、飛宏
、營邦、僑威、曜越等強勢大漲。IC強勢股:祥碩、創意、世芯。
節能股復活：中興電、華城、士電。觀光餐飲股：美食、漢來、雄獅。弱勢
股集中在生技、金融: 大學光、雙美、杏一、視陽、中裕、國泰金。終場加權指
數下跌12.3點，跌幅0.08%收在15502點，成交金額2197億元。觀察盤面變化，三
大類股漲跌互見，其中電子及傳產分別上漲0.04%、0.25%，金融下跌1.06%。在
次族群部份，以汽車、週邊、電機漲幅最多，分別上漲2.59%、2.07%及2.03%。
※資金動向
三大法人合計賣超39.56億元。其中外資賣超56.86億元，投信買超10.89億
元，自營商買超6.37億元。外資買超前五大為緯創、大同、廣達、宏碁、毅嘉；
賣超前五大為新光金、鴻海、永豐金、長榮航、台泥。投信買超前五大為廣達、
開發金、仁寶、緯創、英業達；賣超前五大為華星光、光罩、新唐、啟碁、康舒
。資券變化方面，融資減0.58億元，融資餘額為1746.38億元，融券增0.83萬張
，融券餘額為31.19萬張。外資台指期部位，多單加碼498口，淨多單部位6685口
。借券賣出金額為86.77億元。類股成交比重：電子67.3%、傳產29.27%、金融
3.42%。
※今日盤勢分析
美國聯準會5月決議升息一碼至5.0%-5.25%以抑制通膨，並移除繼續升息字
眼，且美國勞工部公布4月非農就業新增人數報25.3萬人，遠高於市場預期的18
萬人，緩解經濟退的擔憂。美國4月CPI年增4.9%，4月PPI年增2.3%，皆低於預估
，顯示通膨正在緩步下降，緩減聯準會升息壓力。根據Fed Watch預測，6月停止
升息機率偏高。關於美債可能違約議題，在塵埃落定前會短暫影響近期美股氣氛
。台股後市分析如下：
第一、MSCI公布最新的權重調整結果，台股在「全球新興市場指數」權重由
14.83%下調至14.66%，調降0.17%、在「亞洲除日本指數」權重由16.78%下調至
16.59%，調降0.19%。台股在「全球市場指數」權重由1.61%上調至1.62%，調升
0.01%。MSCI台灣指數成份股新增緯創與創意2檔。
第二、PC 代工產業傳來佳音:儘管筆電產業受調節庫存影響，廣達首季每股
稅後純益1.68元，第1季筆電出貨較去年同期減少36%，收斂至1080萬台，不過非
筆電業務仍有動能挹注。展望後市，預期第2季筆電出貨動能將較第1季有個位數
百分比成長，下半年在市場需求可望復甦。
第三、美國科技股強勢，NASDAQ再創新高，但台股第一季財報即將(5/15前)
公告完畢，科技產業及消費性產品1Q23獲利普遍低於預期，2Q23展望又強度不足
，財報亂流襲擊，使台股5/11開高走低，跌破月均線，KD高檔死亡交叉向下，且
MACD柱狀體再度翻綠，技術面轉弱，有回測3月中及4月中回檔低點的15300左右
點位的風險。
第四、盤面族群，資金轉移到電子趨勢股及內需消費:廣達、緯創、世芯-KY
、創意、欣興、南電、大立光、技嘉、雄獅、美食-KY、華城、JPP KY、美時、
長園科短線強勢。
※投資策略
美國4月CPI年增4.9%，4月PPI年增2.3%，皆低於預估，顯示通膨正在緩步下降
，市場預期6月聯準會暫停升息機率高，資金面有利台股評價。就業市場，美國4
月非農就業新增25.3萬人，遠高於市場預期的18萬人，緩解經濟硬著陸擔憂。短
線市場最大干擾為美債違約風險、G7會議與地緣政治風險。產業面，谷哥、
NVIDIA、蘋果股價創近期新高，但美股區域銀行股弱勢，台股科技股財報普遍下
修，短線震盪劇烈，有回測15300的風險，操作上建議適度調節持股。看好產業
則維持趨勢題材族群，如AI及高速運算概念、ABF、記憶體、新能源概念、碳權
節能、航太產業。"
和泰車市值擠下台化、統一 汽車族群同歡,鄭郁平／台北報導,2023-05-17T06:15:31.000Z,"擺脫防疫險衝擊，和泰車（2207）首季每股稅後純益（EPS）9.27元，不僅終結連三季虧損，更刷新歷史新高，帶動其股價17日早盤開高，約11點半強勢攻上漲停價814元，改寫歷史新高，市值也飆升至4,445.9億元，一舉超車台化（1326）及統一（1216），躋身台股第16大市值公司，連帶汽車概念股同獲資金挹注，三陽工業（2206）勁揚近8％，股價亦創逾25年高。
和泰車宣布跨足豪華純電動車市場，首波導入的Lexus純電跑旅RZ450e 16日新車發表後，17日於LEXUS官網展開線上預選，首波配額僅30輛，利多消息加上首季財報「硬實力」，為股價打上強心針。
和泰車股價17日早盤便以752元跳空開出，較前日收盤價大漲12元，隨後股價持續墊高，午盤順利亮燈攻漲停、達814元，股價首度站上8字頭，創下歷史新天價，股價近期也寫下連五漲佳績，並將市值拉升至4,445.9億元，同日內連續超車台化及統一，躍居台股第16大市值公司。
和泰車首季營收679.7億元，年增11.5％，稅後純益則為50.63億元，年增17.94％，改寫單季新高，EPS 9.27元，正式揮別去年防疫險陰霾，激勵股價走強。
更多中時新聞網報導緯創爆量破50 廣達飆漲停 代工五哥行情來了？網嗨：肉鬆屌打海公公高股息 高成長「我全都要」 下周2檔新款高息ETF拼場 鎖定台股最強產業00713吃了「轉骨丸」 近3年比0050還賺 股添樂：連賣菜阿姨都知道"
〈焦點股〉和泰車攻破800元大關寫新天價 市值超越統一,鉅亨網記者王莞甯 台北,2023-05-17T04:41:01.000Z,"車市龍頭和泰車 (2207-TW) 第一季獲利創單季新高紀錄，完全擺脫防疫險理賠衝擊，再加上今 (2023) 年起陸續導入各旗艦車款、並加強布局電動車，激勵今 (17) 日盤中股價攻上漲停，達 814 元，寫歷史新天價，而市值衝上 4445.9 億元，也一舉超越統一 (1216-TW) 的 4312 億元。
和泰車第一季在本業和各投資事業體挹注下，稅後純益 50.63 億元，每股純益 (EPS)9.27 元，不僅終結連 3 季虧損，更創單季新高紀錄。
隨著缺車狀況緩解，和泰車今年開始加快交車速度，總經理蘇純興日前曾表態，整體市場買氣很好，不排除全年新車規模可達 46 萬台。
而和泰車同步加強進口電動車的導入，Lexus 首台以 e-TNGA 平台打造的電動車 RZ450e，最新公布售價 279 萬元。
而為配合 RZ450e 導入，和泰車將擴大與外部充電營運商進行策略聯盟，並率先汽車同業，首度推出充電漫遊功能。
由於和泰車的軟硬體服務一向受到消費者認同，未來在電動車的版圖是否因此搶下更多市占，也受到投資人關注。
法人指出，和泰車自第二季起不會有防疫保單的拖累，加上車用晶片緩解下，Lexus 進口車業務將會明顯改善，有助利潤結構優化，而新推出的 Crown 車型和全新 PriusPHEV 接單火熱，題材豐富。
更多鉅亨報導•和泰車看需求暢旺 TOYOTA旗艦車款CROWN開賣•和泰車導入TOYOTA氫能電動車 MIRAI首度亮相"
鉅亨速報 - Factset 最新調查：統一(1216-TW)EPS預估上修至3.68元，預估目標價為77.5元,鉅亨網新聞中心,2023-05-16T09:11:52.000Z,"根據FactSet最新調查，共10位分析師，對統一(1216-TW)做出2023年EPS預估：中位數由3.68元上修至3.68元，其中最高估值4.03元，最低估值3.41元，預估目標價為77.5元。
市場預估EPS
預估值
2023年
2024年
2025年
最高值
4.03
5.09
4.44
最低值
3.41
3.93
4.12
平均值
3.71
4.23
4.25
中位數
3.68
4.08
4.2
市場預估營收
預估值(單位：新台幣千元)
2023年
2024年
2025年
最高值
611,210,000
598,306,000
617,020,940
最低值
532,137,840
558,030,990
580,373,000
平均值
555,864,550
574,017,640
602,200,510
中位數
551,289,650
572,651,000
605,704,050
歷史獲利表現
項目
2022年
2021年
2020年
2019年
EPS
3.02
3.5
3.79
3.35
營業收入(單位：新台幣千元)
524,831,664
473,501,669
447,319,979
447,977,703
詳細資訊請看台股內頁：https://www.cnyes.com/twstock/1216/financials/ratios
最新相關新聞
〈熱門股〉統一購併家樂福過關+首季財報優 股價創9個月來新高
統一首季營收1314億元 獲利年增18% 每股純益0.88元
統一併購台灣家樂福案公平會准了 將補足在台中大型賣場拼圖
統一集團併購家樂福案 公平會有條件通過
LOVE MOM！統一集團與您一起 對媽媽大聲說愛
資料來源：Factset，數據僅供參考，不作為投資建議。
更多鉅亨報導"
《台北股市》外資18日賣超股：台泥、統一、長榮,時報資訊,2023-05-18T23:52:51.000Z,"【時報-台北電】台股18日加權指數收16101.88點，漲176.59點或1.11%，總成交值2931.85億元。三大法人買超420.18億元，其中外資買超295.87億元，投信、自營商分別賣超3.37億元及買超127.72億元。
外資賣超前十大個股，依類別分，3檔電子股、1檔金融股及6檔傳產股；依股價分，1檔百元股、3檔中價位股及6檔銅板股；賣超張數方面，榜首為台泥(1101)，賣超6700張，統一(1216)、長榮(2603)名列二、三名，分別賣超3909張及賣超3429張。第四及第五名為毅嘉(2402)、友達(2409)，其他依序為新光金(2888)、東陽(1319)、寶一(8222)、合勤控(3704)及漢翔(2634)。
●外資18日賣超前十名：
1.台泥(1101)收37.85元，跌0.05元或0.13%，外資賣超6700張。
2.統一(1216)收75.30元，跌0.90元或1.18%，外資賣超3909張。
3.長榮(2603)收151.00元，股價持平，外資賣超3429張。
4.毅嘉(2402)收27.50元，跌0.45元或1.61%，外資賣超3218張。
5.友達(2409)收17.25元，股價持平，外資賣超2940張。
6.新光金(2888)收8.65元，漲0.15元或1.76%，外資賣超2838張。
7.東陽(1319)收49.55元，跌1.05元或2.08%，外資賣超2469張。
8.寶一(8222)收59.80元，漲1.50元或2.57%，外資賣超2427張。
9.合勤控(3704)收42.95元，股價持平，外資賣超2379張。
10.漢翔(2634)收54.50元，跌0.50元或0.91%，外資賣超2374張。
●前三大個股近五日籌碼：
1.台泥(1101)三大法人累計賣超2萬6408張，其中外資賣超2萬8591張、投信賣超1515張、自營商買超3698張；融資減431張、融券減110張，券資比1.26%。
2.統一(1216)三大法人累計賣超506張，其中外資賣超5068張、投信買超93張、自營商買超4469張；融資增0張、融券增116張，券資比14.98%。
3.長榮(2603)三大法人累計賣超2萬596張，其中外資賣超2萬4791張、投信賣超673張、自營商買超4868張；融資增2112張、融券增64張，券資比3.73%。(編輯：財經內容中心)"
統一時代贈22%超給利 大遠百8大銀行卡好康,卡優新聞網,2023-05-30T20:29:18.000Z,"記者 范詩敏 報導
換季須要添購服飾與美妝，百貨業者再度打出信用卡優惠吸引消費者。統一時代百貨除了全館送10%的基本標配外，搭配信用卡最高拿22%好康；高雄夢時代攜手統一時代百貨高雄店，聯合強打「超給利」檔期，使用行動支付最高給23%好處；台中大遠百祭出持8大銀行信用卡享買千送百，單筆分期好處多更多。
統一時代百貨台北店「超給利」檔期6月1日至6月14日登場，全館指定櫃消費滿3,000元送300元，以icash2.0或icashpay支付滿6,000元再給400元、滿1萬元加贈200元，首4日(6/1~6/4)持icashpay綁定玉山銀行統一時代聯名卡支付1萬5,000元多賺500元，最高回饋達22%。同時規畫台南府城展，6月3日到6月12日集結19大品牌參展，累計消費滿500元提走茄芷袋，滿1,000元領WIRED TOKYO百元抵用券。
高雄夢時代聯手統一時代百貨高雄店，同樣於6月1日至6月14日進入「超給利」檔期，全館指定櫃位當日消費滿3,000元送300元電子特別券，指定時尚3C商品當天單筆買滿5,000元回饋300元；夢時代會員獨享icash2.0 / icash Pay支付滿6,000元送400元、滿1萬元加贈200元福利。6月1日至6月4日，於夢時代或統一時代百貨高雄店指定櫃位以icash Pay綁定華南夢時代聯名卡購滿6,000元，再贈5% OPEN POINT點數，合計最高回饋有23%。
台中大遠百即日起到6月20日力推「勁夏PARTY GO」卡好康檔期，即日起至6月5日前，刷中國信託、台北富邦、永豐、玉山、聯邦、台新、合庫等8大銀行信用卡，買百貨服飾單筆滿3,500元送350元；世界名品單筆滿5,000元領500元、國際精品單筆滿1萬元入手400元；6月6日到6月20日全館單筆刷滿5,000分期再加碼200元，回饋無上限。
另外，「霹靂IP英雄」自6月8日到7月3日於台中大遠百11F主題廣場開展，展示各種精美公仔、原型師手稿珍藏，揭開霹靂布袋戲的設計原型，還有霹靂粉絲同樂會、精采豐富的操偶show與霹靂Coser表演等節目。展覽期間消費滿500元隨機獨家贈送限定「激戰英雄角色紀念卡」，共有10款等著粉絲蒐集。
原文出處
統一時代贈22%超給利 大遠百8大銀行卡好康
相關文章
【懶人包】推薦2023必辦15張「夯」信用卡，拿獨家首刷好禮看這篇
凱基證券新戶線上開戶送300元超商購物金
聯邦微風聯名卡》逛微風百貨享優惠、微風台北車站吃美食買伴手禮必備信用卡
【分享文】滙豐銀行兩大主力卡「現金回饋卡」與「匯鑽卡」，6%高回饋新戶繳納綜所稅享1%
永豐現金回饋JCB卡》2023網購+日本旅遊神卡，指定通路5%回饋，新戶最高送700元
中國信託ALL ME卡》超商超市/生活繳費享6%，電信網購8%回饋，新戶享800元、兩用吸塵器、無線充電行動電源三選一"
統一超羅智先：景氣看不準 預計暑期交割家樂福股權,鉅亨網記者王莞甯 台北,2023-05-30T09:07:01.000Z,"統一超 (2912-TW) 今 (30) 日召開股東常會，董事長羅智先表示，景氣還是看不準，只能好好過每一天；至於公平會有條件通過統一 (1216-TW) 合併家樂福，交割時間預計會落在暑期。
羅智先說，與法方也有細節要討論，因此家樂福股權交割時間預計在暑假，由於超商與超市、量販的系統不同，初期不會有太大變動。
對於下半年景氣，羅智先表示，通膨、戰爭和疫情等各種因素綜合，這一波景氣變化連 2008 年的金融海嘯都比不上，導致年初看現在沒有一樣準，被股市打臉，現在就是好好過每一天。
不過，羅智先也提到，在統一超店數持續成長的趨勢下，要思考如何更滿足消費者需求，以提升客單價，是經營團隊在思考的事情。
另外，談到轉投資事業博客來第一季首次虧損 741.2 萬元，羅智先不諱言，圖書環境已產生很大變化，但博客來擁有 600 萬 - 700 萬位會員，因此，可透過會員來分析消費資訊，還有很多事情可以做，不是只靠賣書來賺錢。
更多鉅亨報導•統一超獲利創近2年半單季高 將迎旺季Q2續衝高可期•統一超OPEN POINT生態圈拓海外版圖 首波進軍日本"
